ID,Book_length_min,Book_length_char,Avg_rating,Rating_count,Review_score,Price,Discount,Total_minutes_listened,Completion,Support_requests,Target,Support_request
14554,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,0,1,0
16543,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0.1,364,0,20
16925,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,13,0,13
31416,2160.0,2160,25.6,25.6,0,8.91,0.06,129.6,0.1,17,0,17
32101,2160.0,2160,4.1,4.18,1,10.0,0.35,756.0,0.1,371,0,20
33341,2160.0,2160,10.13,10.13,0,8.91,0.24,518.4,0.1,369,0,20
3791,1188.0,3564,13.33,25.6,0,10.0,0.0,0.0,0.1,236,1,20
6574,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
10894,1620.0,1620,19.73,19.73,0,8.91,0.4,648.0,0.1,349,0,20
11051,2160.0,2160,5.88,5.88,1,6.0,0.17,367.2,0.1,28,0,20
11386,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,293,1,20
11454,1620.0,1620,15.47,15.47,0,8.91,0.08,129.6,0.1,368,0,20
11803,1134.0,2268,8.42,16.85,0,8.91,0.0,0.0,0.1,351,1,20
12548,1620.0,1620,10.13,10.13,0,8.91,0.09,145.8,0.1,0,0,0
14014,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
15121,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
15165,2160.0,2160,5.33,5.33,0,8.91,0.27,583.2,0.1,121,0,20
15588,1620.0,1620,10.13,10.13,1,8.0,0.31,502.2,0.1,29,0,20
17882,1620.0,1620,10.98,10.98,1,8.0,0.25,405.0,0.1,287,0,20
20295,1080.0,1080,10.13,10.13,0,8.91,0.16,172.8,0.1,265,0,20
20424,1080.0,1080,10.13,10.13,0,8.91,0.29,313.2,0.1,18,0,18
20900,1620.0,1620,11.35,11.35,0,8.91,0.14,226.8,0.1,15,0,15
21692,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0.1,75,0,20
25958,2160.0,2160,10.13,10.13,1,10.0,0.53,1144.8,0.1,261,0,20
26415,2160.0,2160,10.13,10.13,0,8.91,0.03,64.8,0.1,78,0,20
30956,1620.0,1620,11.35,11.35,0,8.91,0.0,0.0,0.1,63,0,20
32653,1080.0,1080,5.33,5.33,0,8.91,0.0,0.0,0.1,232,1,20
4954,1620.0,1620,7.08,7.08,0,8.91,0.08,129.6,0.1,313,0,20
7067,2160.0,2160,10.13,10.13,0,8.91,0.19,410.4,0.1,3,0,3
7188,2160.0,2160,13.45,13.45,0,8.91,0.0,0.0,0.1,0,0,0
7249,648.0,648,8.0,8.0,0,8.91,0.11,71.28,0.1,2,0,2
9462,2160.0,2160,10.13,10.13,0,8.91,0.46,993.6,0.1,26,0,20
12089,1620.0,1620,8.62,8.62,0,8.91,0.12,194.4,0.1,464,0,20
13054,2160.0,2160,7.99,7.99,0,8.91,0.2,432.0,0.1,152,0,20
15720,324.0,324,50.67,25.6,1,10.0,0.0,0.0,0.1,0,0,0
16523,1152.0,3456,10.13,25.6,0,8.91,0.0,0.0,0.1,0,1,0
17064,1620.0,1620,8.0,8.0,0,8.91,0.43,696.6,0.1,259,0,20
19026,648.0,648,10.13,10.13,1,6.0,0.0,0.0,0.1,287,1,20
20581,1620.0,1620,10.13,10.13,1,8.0,0.07,113.4,0.1,353,0,20
22279,2160.0,2160,7.08,7.08,0,8.91,0.1,216.0,0.1,10,0,10
22781,2160.0,2160,8.96,8.96,1,10.0,0.45,972.0,0.1,15,0,15
32755,2160.0,2160,11.35,11.35,0,8.91,0.0,0.0,0.1,0,0,0
1424,1620.0,1620,10.13,10.13,0,8.91,0.74,1198.8,0.1,164,0,20
1534,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,347,0,20
4139,1620.0,1620,7.99,7.99,0,8.91,0.12,194.4,0.1,307,0,20
6843,2160.0,2160,10.13,10.13,1,8.0,0.0,0.0,0.1,0,1,0
13035,2160.0,2160,25.6,25.6,0,8.91,0.4,864.0,0.1,32,0,20
15209,1890.0,3780,6.66,13.33,0,8.91,0.0,0.0,0.1,0,1,0
16178,648.0,648,10.13,10.13,0,8.91,0.9,583.2,3.0,0,0,0
17195,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,143,0,20
18618,2160.0,2160,6.23,6.23,0,8.91,0.0,0.0,0.1,230,0,20
18823,2160.0,2160,10.13,10.13,0,8.91,0.04,86.4,0.1,3,0,3
19836,1620.0,1620,10.13,10.13,0,8.91,0.32,518.4,0.1,25,0,20
24573,2160.0,2160,7.99,7.99,0,8.91,0.16,345.6,0.1,277,0,20
25751,2160.0,2160,8.0,8.0,0,8.91,0.06,129.6,0.1,12,0,12
28128,1476.0,4428,4.62,13.87,0,8.91,0.0,0.0,0.1,96,1,20
29337,324.0,324,8.0,8.0,1,10.0,0.0,0.0,0.1,0,0,0
31740,2160.0,2160,10.13,10.13,1,10.0,0.9,1620.0,1.0,133,0,20
32076,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,144,0,20
391,1620.0,1620,15.31,15.31,0,9.0,0.0,0.0,0.1,183,1,20
834,2160.0,2160,10.13,10.13,1,8.0,0.6,1296.0,0.1,168,0,20
2687,648.0,648,7.99,7.99,1,10.0,0.23,149.04,0.1,5,0,5
3410,2160.0,2160,8.0,8.0,1,10.0,0.9,1620.0,0.1,101,0,20
4124,504.0,1512,6.22,18.67,0,8.91,0.0,0.0,0.1,10,1,10
7609,1620.0,1620,8.0,8.0,0,8.91,0.46,745.2,0.1,327,0,20
11844,648.0,648,8.0,8.0,0,8.91,1.0,648.0,0.1,126,0,20
13776,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,135,0,20
13783,1620.0,1620,10.13,10.13,0,8.91,0.08,129.6,0.1,9,0,9
14762,1620.0,1620,8.0,8.0,1,10.0,0.56,907.2,0.1,105,0,20
16140,2160.0,2160,7.65,7.65,1,10.0,0.54,1166.4,0.1,111,0,20
17713,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0.1,9,0,9
18273,1620.0,1620,10.13,10.13,0,8.91,0.04,64.8,0.1,135,0,20
20482,2160.0,2160,8.0,8.0,0,8.91,0.03,64.8,0.1,88,0,20
21779,2160.0,2160,8.0,8.0,1,10.0,0.04,86.4,0.1,10,0,10
24401,1620.0,1620,10.98,10.98,0,8.91,0.82,1328.4,0.1,56,0,20
24539,2160.0,2160,7.74,7.74,0,8.91,0.24,518.4,0.1,67,0,20
26106,2160.0,2160,10.13,10.13,0,8.91,0.05,108.0,0.1,3,0,3
26380,1674.0,3348,7.48,14.95,0,8.91,0.0,0.0,0.1,342,1,20
29291,2160.0,2160,10.13,10.13,1,9.0,0.0,0.0,0.1,156,1,20
30873,1620.0,1620,8.0,8.0,0,9.0,0.0,0.0,0.1,1,1,1
31060,2160.0,2160,8.0,8.0,0,8.91,0.46,993.6,0.1,275,0,20
31383,1080.0,1080,10.13,10.13,1,10.0,1.0,1080.0,1.0,94,0,20
31444,2160.0,2160,10.13,10.13,1,9.0,0.99,1620.0,2.0,173,0,20
2356,2160.0,2160,8.0,8.0,0,8.91,0.22,475.2,0.1,89,0,20
2390,2160.0,2160,5.33,5.33,1,7.0,0.9,1620.0,0.1,201,0,20
2831,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,33,1,20
3643,1620.0,1620,11.9,11.9,0,8.91,0.15,243.0,0.1,0,0,0
4631,2160.0,2160,5.33,5.33,0,8.91,0.03,64.8,0.1,5,0,5
4919,648.0,648,7.99,7.99,0,8.91,0.0,0.0,0.1,9,0,9
8306,2160.0,2160,7.87,7.87,0,8.91,0.34,734.4,0.1,76,0,20
9205,1620.0,1620,8.0,8.0,0,8.91,0.02,32.4,0.1,0,0,0
11861,1620.0,1620,10.13,10.13,1,10.0,0.46,745.2,0.1,63,0,20
12973,1620.0,1620,11.35,11.35,0,8.91,0.04,64.8,0.1,10,0,10
13122,1080.0,1080,5.33,5.33,0,8.91,0.95,1026.0,1.0,0,0,0
14046,1620.0,1620,8.0,8.0,0,8.91,0.1,162.0,0.1,196,0,20
14912,2160.0,2160,5.33,5.33,0,8.91,0.04,86.4,0.1,1,0,1
19169,2160.0,2160,8.96,8.96,0,8.91,0.0,0.0,0.1,189,0,20
23800,1620.0,1620,7.65,7.65,0,8.91,0.0,0.0,0.1,229,1,20
24437,1620.0,1620,11.35,11.35,1,8.0,0.83,1344.6,1.0,311,0,20
30330,2160.0,2160,10.13,10.13,1,10.0,0.44,950.4,0.1,225,0,20
31688,1080.0,1080,10.13,10.13,1,8.0,1.0,1080.0,0.1,84,0,20
31782,2160.0,2160,81.44,25.6,1,10.0,0.79,1620.0,0.1,51,0,20
32371,648.0,648,10.13,10.13,0,8.91,0.13,84.24,0.1,1,0,1
2029,2160.0,2160,8.0,8.0,0,8.91,0.02,43.2,0.1,14,0,14
2767,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0.1,9,1,9
2998,1080.0,1080,10.13,10.13,1,9.0,1.0,1080.0,0.1,3,0,3
3072,2160.0,2160,5.88,5.88,1,7.0,0.71,1533.6,2.0,68,0,20
4726,1080.0,1080,8.0,8.0,0,8.91,0.35,378.0,0.1,41,0,20
4947,648.0,648,8.0,8.0,0,8.91,0.0,0.0,0.1,264,0,20
6545,648.0,648,10.13,10.13,1,9.0,0.93,602.64,0.1,15,0,15
9603,1620.0,1620,8.0,8.0,0,8.91,0.12,194.4,0.1,12,0,12
10445,2160.0,2160,7.74,7.74,0,8.91,0.0,0.0,0.1,134,1,20
13141,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0.1,343,1,20
13402,2160.0,2160,7.99,7.99,1,10.0,0.62,1339.2,2.0,46,0,20
13908,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0.1,72,0,20
14127,2160.0,2160,8.0,8.0,0,8.91,0.16,345.6,0.1,122,0,20
14589,324.0,324,8.0,8.0,0,8.91,0.0,0.0,0.1,84,0,20
14712,2160.0,2160,5.33,5.33,0,8.91,0.19,410.4,0.1,1,0,1
14724,648.0,648,8.0,8.0,1,9.0,0.33,213.84,0.1,278,0,20
15237,2160.0,2160,5.33,5.33,1,9.0,0.0,0.0,2.0,205,1,20
15551,1620.0,1620,6.23,6.23,1,10.0,0.5,810.0,0.1,354,0,20
15748,2160.0,2160,8.0,8.0,1,10.0,0.65,1404.0,2.0,200,0,20
18005,1620.0,1620,8.0,8.0,0,8.91,0.07,113.4,0.1,79,0,20
19000,1620.0,1620,8.0,8.0,1,10.0,0.1,162.0,0.1,175,0,20
19014,2160.0,2160,10.62,10.62,0,8.91,0.07,151.2,0.1,15,0,15
20606,1620.0,1620,5.33,5.33,1,8.0,0.41,664.2,0.1,7,0,7
23313,2160.0,2160,7.99,7.99,0,8.91,0.28,604.8,0.1,308,0,20
24424,648.0,648,7.99,7.99,0,8.91,0.68,440.64,0.1,27,0,20
26889,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,4,0,4
27938,1620.0,1620,7.99,7.99,0,8.91,0.0,0.0,0.1,4,1,4
28294,1620.0,1620,6.11,6.11,0,8.91,0.08,129.6,0.1,17,0,17
28899,1080.0,1080,8.0,8.0,0,8.91,0.18,194.4,0.1,305,0,20
29356,1242.0,2484,6.66,13.33,0,8.91,0.0,0.0,0.1,345,1,20
30832,2160.0,2160,8.96,8.96,0,8.91,0.14,302.4,0.1,355,0,20
32154,1620.0,1620,5.33,5.33,0,10.0,0.0,0.0,0.1,48,1,20
626,2160.0,2160,10.13,10.13,0,8.91,0.29,626.4,0.1,82,0,20
1686,2160.0,2160,12.8,12.8,0,8.91,0.18,388.8,0.1,108,0,20
4385,1620.0,1620,12.8,12.8,0,8.91,0.15,243.0,0.1,303,0,20
5924,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0.1,332,1,20
6477,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,34,1,20
7998,2160.0,2160,13.45,13.45,1,10.0,0.34,734.4,0.1,1,0,1
8426,324.0,324,10.13,10.13,1,8.0,0.0,0.0,0.1,0,0,0
10162,1890.0,3780,10.13,20.27,0,8.91,0.0,0.0,0.1,68,1,20
11363,2160.0,2160,5.65,5.65,1,8.0,0.0,0.0,1.0,22,1,20
15437,1080.0,1080,12.8,12.8,0,8.91,0.14,151.2,0.1,1,0,1
15889,1620.0,1620,8.0,8.0,0,8.91,0.04,64.8,0.1,10,0,10
15931,2160.0,2160,5.97,5.97,0,8.91,0.04,86.4,0.1,16,0,16
16052,324.0,324,10.13,10.13,0,8.91,0.54,174.96,0.1,3,0,3
24049,1080.0,1080,5.33,5.33,0,8.91,0.77,831.6,0.1,9,0,9
24750,648.0,648,5.33,5.33,1,6.0,0.89,576.72,0.1,15,0,15
24963,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,131,0,20
31600,2160.0,2160,12.8,12.8,0,8.91,0.75,1620.0,1.0,322,0,20
32028,2160.0,2160,104.0,25.6,1,10.0,0.0,0.0,2.0,16,1,16
32078,648.0,648,5.33,5.33,0,8.91,0.73,473.04,0.1,17,0,17
32182,2160.0,2160,5.33,5.33,1,9.0,0.64,1382.4,0.1,29,0,20
2178,1620.0,1620,6.11,6.11,1,7.0,0.14,226.8,0.1,92,0,20
3583,2160.0,2160,5.33,5.33,1,8.0,0.39,842.4,0.1,10,0,10
11374,999.0,3996,8.79,25.6,0,6.0,0.0,0.0,0.1,361,1,20
16107,2160.0,2160,5.33,5.33,1,6.0,0.54,1166.4,0.1,187,0,20
17107,1620.0,1620,9.77,9.77,1,8.0,0.41,664.2,0.1,44,0,20
20784,2160.0,2160,10.13,10.13,1,10.0,0.99,1620.0,0.1,161,0,20
27034,2160.0,2160,7.08,7.08,0,8.91,0.0,0.0,0.1,128,1,20
5355,1620.0,1620,10.13,10.13,0,8.91,0.21,340.2,0.1,140,0,20
8036,2160.0,2160,9.77,9.77,1,10.0,0.0,0.0,0.1,301,1,20
10092,2160.0,2160,10.13,10.13,1,6.0,0.26,561.6,0.1,176,0,20
11217,648.0,648,10.13,10.13,0,8.91,0.48,311.04,0.1,28,0,20
13426,2160.0,2160,10.13,10.13,1,10.0,0.34,734.4,0.1,15,0,15
15094,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0.1,160,0,20
15842,648.0,648,12.27,12.27,0,8.91,0.26,168.48,0.1,5,0,5
18989,1620.0,1620,10.13,10.13,1,10.0,0.22,356.4,0.1,0,0,0
21547,1080.0,1080,10.13,10.13,0,8.91,0.14,151.2,0.1,262,0,20
24012,2160.0,2160,5.33,5.33,0,8.91,0.73,1576.8,1.0,48,0,20
25731,2160.0,2160,13.45,13.45,1,10.0,0.4,864.0,0.1,183,0,20
29733,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,258,0,20
32393,1890.0,3780,6.11,12.21,0,8.91,0.0,0.0,0.1,7,1,7
32892,1620.0,1620,5.33,5.33,0,8.91,0.08,129.6,0.1,3,0,3
7214,1620.0,1620,10.13,10.13,1,9.0,0.37,599.4,0.1,13,0,13
11568,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0.1,177,0,20
19598,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0.1,307,0,20
20317,1620.0,1620,10.13,10.13,0,8.91,0.09,145.8,0.1,1,0,1
20474,2160.0,2160,9.66,9.66,1,6.0,0.09,194.4,0.1,24,0,20
28585,2160.0,2160,10.13,10.13,0,8.91,0.2,432.0,0.1,158,0,20
31262,1620.0,1620,5.33,5.33,0,8.91,0.04,64.8,0.1,104,0,20
5635,1620.0,1620,10.13,10.13,0,8.91,0.4,648.0,0.1,8,0,8
9177,648.0,648,5.33,5.33,1,10.0,1.0,648.0,0.1,21,0,20
11675,2160.0,2160,10.13,10.13,0,8.91,0.58,1252.8,0.1,361,0,20
13625,1080.0,1080,10.13,10.13,1,8.0,0.22,237.6,0.1,0,0,0
14090,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0.1,6,1,6
14818,1620.0,1620,10.13,10.13,1,10.0,0.41,664.2,0.1,6,0,6
16777,1161.0,4644,7.33,25.6,0,8.91,0.0,0.0,0.1,363,1,20
17395,2160.0,2160,13.45,13.45,0,8.91,0.0,0.0,0.1,190,1,20
17654,540.0,540,50.66,25.6,1,10.0,0.52,280.8,0.1,0,0,0
18950,1620.0,1620,10.13,10.13,1,10.0,0.0,0.0,0.1,326,1,20
22271,1134.0,2268,5.33,10.67,0,8.91,0.0,0.0,0.1,0,1,0
27296,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,95,1,20
28302,2160.0,2160,10.13,10.13,1,10.0,0.05,108.0,0.1,116,0,20
28582,2160.0,2160,13.45,13.45,0,8.91,0.0,0.0,0.1,3,0,3
28923,2160.0,2160,10.13,10.13,0,8.91,0.08,172.8,0.1,0,0,0
32581,1620.0,1620,5.88,5.88,0,8.91,0.0,0.0,0.1,134,0,20
2479,1620.0,1620,8.0,8.0,0,8.91,0.04,64.8,0.1,237,0,20
2912,540.0,540,10.13,10.13,0,8.91,0.0,0.0,0.1,1,1,1
5557,1620.0,1620,9.66,9.66,0,8.91,0.11,178.2,0.1,77,0,20
7256,2160.0,2160,5.33,5.33,0,8.91,0.1,216.0,0.1,144,0,20
8660,1620.0,1620,6.11,6.11,1,9.5,0.0,0.0,0.1,0,1,0
14756,2160.0,2160,10.13,10.13,1,10.0,0.68,1468.8,1.0,45,0,20
17922,2160.0,2160,10.13,10.13,0,8.91,0.11,237.6,0.1,182,0,20
26235,2160.0,2160,10.13,10.13,1,10.0,0.37,799.2,0.1,114,0,20
27227,2160.0,2160,5.33,5.33,1,10.0,0.48,1036.8,0.1,139,0,20
29332,648.0,648,50.66,25.6,0,8.91,0.12,77.76,0.1,41,0,20
33441,2160.0,2160,8.96,8.96,1,10.0,0.15,324.0,0.1,102,0,20
819,432.0,1296,7.11,21.33,1,9.0,0.0,0.0,0.1,0,1,0
1432,2160.0,2160,7.99,7.99,1,10.0,0.49,1058.4,1.0,351,0,20
3424,648.0,648,6.21,6.21,1,9.0,0.0,0.0,0.1,208,1,20
4542,1620.0,1620,8.0,8.0,1,10.0,0.38,615.6,0.1,93,0,20
4655,1620.0,1620,8.0,8.0,1,10.0,0.0,0.0,0.1,0,0,0
5981,648.0,648,10.13,10.13,0,8.91,0.0,0.0,0.1,1,1,1
6541,1620.0,1620,8.0,8.0,0,8.91,0.17,275.4,0.1,190,0,20
6731,1080.0,1080,13.45,13.45,1,9.0,1.0,1080.0,0.1,43,0,20
6798,540.0,540,5.33,5.33,0,8.91,0.0,0.0,0.1,67,1,20
7811,864.0,1728,5.98,11.97,0,8.91,0.0,0.0,0.1,31,1,20
8265,1620.0,1620,8.0,8.0,0,8.91,0.51,826.2,0.1,28,0,20
9965,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,232,0,20
10604,324.0,324,5.33,5.33,0,8.91,0.33,106.92,0.1,131,0,20
11875,1620.0,1620,5.97,5.97,0,8.91,0.07,113.4,0.1,6,0,6
12170,1656.0,4968,6.22,18.66,0,8.91,0.0,0.0,1.0,141,1,20
12483,1620.0,1620,6.04,6.04,0,8.91,0.15,243.0,0.1,6,0,6
12854,432.0,864,5.33,10.67,0,8.0,0.0,0.0,0.1,145,1,20
13438,1620.0,1620,6.11,6.11,0,8.91,0.05,81.0,0.1,209,0,20
13839,1080.0,1080,5.33,5.33,0,8.91,0.0,0.0,0.1,84,1,20
14621,2160.0,2160,8.0,8.0,1,6.0,0.0,0.0,0.1,0,0,0
14741,648.0,648,8.0,8.0,0,8.91,0.02,12.96,0.1,9,0,9
15886,648.0,648,8.0,8.0,0,8.0,0.0,0.0,0.1,265,1,20
16144,2160.0,2160,5.33,5.33,0,8.91,0.01,21.6,0.1,11,0,11
16363,1620.0,1620,8.0,8.0,1,10.0,0.61,988.2,1.0,127,0,20
16568,324.0,324,10.13,10.13,1,7.0,0.0,0.0,0.1,0,0,0
17385,1080.0,1080,5.33,5.33,0,8.91,0.68,734.4,0.1,134,0,20
19203,2160.0,2160,5.33,5.33,1,10.0,0.0,0.0,0.1,73,1,20
20744,648.0,648,8.0,8.0,0,8.91,0.67,434.16,0.1,30,0,20
21766,324.0,324,5.88,5.88,0,8.91,0.0,0.0,0.1,194,1,20
22082,2160.0,2160,5.33,5.33,1,8.0,0.39,842.4,0.1,146,0,20
23697,648.0,648,5.33,5.33,0,8.91,0.0,0.0,0.1,0,1,0
23777,1080.0,1080,10.13,10.13,0,8.91,0.85,918.0,0.1,12,0,12
24671,2160.0,2160,8.62,8.62,0,8.91,0.0,0.0,0.1,19,0,19
25242,432.0,864,5.33,10.67,0,8.91,0.0,0.0,0.1,238,1,20
26065,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,265,1,20
26282,648.0,648,5.04,5.04,0,8.91,0.11,71.28,0.1,8,0,8
26405,2160.0,2160,10.13,10.13,0,10.0,0.0,0.0,0.1,349,1,20
26414,1116.0,3348,7.11,21.33,0,8.91,0.0,0.0,0.1,49,1,20
26617,1620.0,1620,10.13,10.13,1,10.0,0.38,615.6,0.1,53,0,20
26766,324.0,324,5.33,5.33,1,8.0,1.0,324.0,0.1,0,0,0
27125,648.0,648,8.0,8.0,0,8.91,0.0,0.0,0.1,2,0,2
28523,864.0,1728,5.33,10.67,0,8.91,0.0,0.0,0.1,264,1,20
28542,324.0,324,5.33,5.33,1,6.0,0.0,0.0,0.1,0,0,0
28779,648.0,648,7.08,7.08,0,8.91,0.0,0.0,0.1,114,1,20
30899,1620.0,1620,6.04,6.04,0,8.91,0.26,421.2,0.1,46,0,20
32504,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,7,1,7
138,2160.0,2160,10.13,10.13,1,9.0,0.0,0.0,0.1,5,1,5
151,648.0,648,5.33,5.33,1,10.0,0.07,45.36,0.1,0,0,0
2222,2160.0,2160,7.08,7.08,1,8.0,0.64,1382.4,0.1,263,0,20
2627,324.0,324,5.33,5.33,0,8.91,0.9,291.6,0.1,203,0,20
3804,1080.0,1080,10.13,10.13,1,10.0,0.37,399.6,0.1,6,0,6
4480,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,64,1,20
4563,648.0,648,5.33,5.33,0,8.91,0.0,0.0,0.1,216,0,20
4989,2160.0,2160,7.74,7.74,0,8.91,0.0,0.0,0.1,242,0,20
5680,918.0,1836,6.67,13.33,0,8.91,0.0,0.0,0.1,62,1,20
5812,1080.0,2160,6.67,13.33,0,8.91,0.0,0.0,0.1,8,1,8
6012,594.0,1188,5.33,10.67,0,8.91,0.0,0.0,0.1,101,1,20
6441,1332.0,3996,6.58,19.73,1,9.0,0.0,0.0,1.0,166,1,20
6851,540.0,540,8.0,8.0,0,8.91,0.0,0.0,0.1,118,0,20
7181,1080.0,1080,5.33,5.33,1,10.0,0.95,1026.0,0.1,0,0,0
7523,2160.0,2160,8.0,8.0,0,8.91,0.05,108.0,0.1,1,0,1
7578,918.0,1836,5.33,10.67,0,8.91,0.0,0.0,0.1,348,1,20
7893,540.0,540,5.33,5.33,0,8.91,0.0,0.0,0.1,25,0,20
7933,648.0,648,13.45,13.45,1,9.0,0.33,213.84,0.1,19,0,19
8887,540.0,540,5.33,5.33,0,8.91,0.0,0.0,0.1,24,0,20
9040,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,6,0,6
10406,756.0,1512,5.33,10.67,0,8.91,0.0,0.0,0.1,52,1,20
10907,2160.0,2160,5.33,5.33,1,9.0,0.48,1036.8,1.0,270,0,20
11464,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0.1,156,1,20
11896,540.0,540,5.33,5.33,0,8.91,0.0,0.0,0.1,357,0,20
12437,2160.0,2160,7.08,7.08,0,8.91,0.0,0.0,0.1,358,0,20
12566,1620.0,1620,6.11,6.11,0,8.91,0.07,113.4,0.1,245,0,20
13522,1620.0,1620,7.74,7.74,0,8.91,0.27,437.4,0.1,32,0,20
13709,540.0,540,5.33,5.33,0,8.91,0.0,0.0,0.1,189,0,20
14071,1620.0,1620,8.96,8.96,0,8.91,0.02,32.4,0.1,0,0,0
14693,1080.0,1080,8.0,8.0,1,8.0,1.0,1080.0,0.1,38,0,20
14708,648.0,648,8.0,8.0,0,8.91,0.45,291.6,0.1,64,0,20
14841,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,357,0,20
16731,648.0,648,5.33,5.33,0,8.91,0.19,123.12,0.1,344,0,20
18060,2160.0,2160,10.98,10.98,0,8.91,0.08,172.8,0.1,11,0,11
19626,1620.0,1620,5.33,5.33,0,8.91,0.15,243.0,0.1,2,0,2
19701,1620.0,1620,7.65,7.65,0,8.91,0.05,81.0,0.1,274,0,20
20193,2160.0,2160,8.0,8.0,0,8.91,0.07,151.2,0.1,80,0,20
20218,1620.0,1620,10.13,10.13,0,8.91,0.35,567.0,0.1,8,0,8
23237,1296.0,3888,6.22,18.67,0,8.91,0.0,0.0,0.1,28,1,20
23434,648.0,648,7.99,7.99,1,8.0,0.22,142.56,0.1,200,0,20
23450,1134.0,2268,5.33,10.66,0,8.91,0.0,0.0,0.1,67,1,20
23988,540.0,540,5.33,5.33,0,8.91,0.0,0.0,0.1,54,1,20
24341,1134.0,2268,5.33,10.67,0,8.91,0.0,0.0,0.1,8,1,8
26705,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,314,1,20
27063,2160.0,2160,13.45,13.45,0,8.91,0.21,453.6,0.1,8,0,8
27511,1620.0,1620,10.13,10.13,1,10.0,0.36,583.2,0.1,123,0,20
27512,324.0,324,10.13,10.13,1,10.0,0.97,314.28,0.1,5,0,5
27757,2160.0,2160,25.6,25.6,0,8.91,0.41,885.6,0.1,226,0,20
29959,1620.0,1620,10.13,10.13,0,8.91,0.26,421.2,0.1,67,0,20
30110,1620.0,1620,10.13,10.13,0,8.91,0.08,129.6,0.1,24,0,20
31044,324.0,324,5.33,5.33,0,8.91,0.0,0.0,0.1,169,1,20
31351,1620.0,1620,10.13,10.13,1,9.0,0.41,664.2,0.1,0,0,0
31816,648.0,648,5.33,5.33,0,8.91,0.0,0.0,0.1,6,1,6
32219,648.0,648,5.33,5.33,0,8.91,0.0,0.0,0.1,348,0,20
33278,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,110,0,20
438,1620.0,1620,7.08,7.08,0,8.91,0.09,145.8,0.1,16,0,16
4086,1620.0,1620,5.33,5.33,0,8.91,0.02,32.4,0.1,40,0,20
5212,2160.0,2160,11.35,11.35,0,8.91,0.0,0.0,0.1,137,0,20
6130,1080.0,1080,7.99,7.99,0,8.91,0.08,86.4,0.1,46,0,20
6341,1620.0,1620,7.65,7.65,0,8.91,0.45,729.0,0.1,68,0,20
6746,648.0,648,5.33,5.33,0,8.91,0.33,213.84,0.1,37,0,20
9063,2160.0,2160,8.0,8.0,0,10.0,0.0,0.0,0.1,18,1,18
10791,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,10,1,10
10990,324.0,324,10.62,10.62,1,6.0,1.0,324.0,0.1,21,0,20
11048,2160.0,2160,10.98,10.98,0,8.91,0.0,0.0,0.1,157,1,20
12776,1620.0,1620,8.0,8.0,0,8.91,0.15,243.0,0.1,6,0,6
14155,648.0,648,7.99,7.99,0,8.91,0.02,12.96,0.1,4,0,4
14542,324.0,324,5.33,5.33,1,10.0,0.83,268.92,0.1,186,0,20
15525,1620.0,1620,8.0,8.0,1,10.0,0.0,0.0,0.1,353,1,20
17042,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0.1,301,0,20
